,model_name,window_size,units,batch_size,learning_rate,dense_units,dropout_rate,best_val_loss,best_epoch,final_train_loss,epochs,time
371,lstm_dropout,12,128,4,0.01,128.0,0.2,0.02216953970491886,61,0.006663930136710405,71,15.95576000213623
372,lstm_dropout,12,32,8,0.005,64.0,0.05,0.0590822733938694,24,0.014665967784821987,34,5.376142978668213
373,lstm_dropout,12,64,8,0.005,64.0,0.05,0.04601848125457764,46,0.012229465879499912,56,8.27957034111023
374,lstm_dropout,12,128,8,0.005,64.0,0.05,0.06250390410423279,18,0.015948990359902382,28,5.560442924499512
375,lstm_dropout,12,32,8,0.01,64.0,0.05,0.07694046944379807,20,0.01563544012606144,30,4.97399377822876
376,lstm_dropout,12,64,8,0.01,64.0,0.05,0.056585099548101425,11,0.018926257267594337,21,4.011237859725952
377,lstm_dropout,12,128,8,0.01,64.0,0.05,0.05023375526070595,32,0.01273407507687807,42,7.533505439758301
378,lstm_dropout,12,32,8,0.005,64.0,0.1,0.06819190829992294,16,0.01612662896513939,26,4.506049633026123
379,lstm_dropout,12,64,8,0.005,64.0,0.1,0.049620453268289566,65,0.011294492520391941,75,10.467871904373169
380,lstm_dropout,12,128,8,0.005,64.0,0.1,0.060858309268951416,13,0.019520781934261322,23,4.8162407875061035
381,lstm_dropout,12,32,8,0.01,64.0,0.1,0.0529213510453701,21,0.017173657193779945,31,4.924779653549194
382,lstm_dropout,12,64,8,0.01,64.0,0.1,0.05154918506741524,21,0.01780593954026699,31,5.187722682952881
383,lstm_dropout,12,128,8,0.01,64.0,0.1,0.06818555295467377,18,0.023661797866225243,28,5.524815082550049
384,lstm_dropout,12,32,8,0.005,64.0,0.2,0.060326460748910904,22,0.01727910526096821,32,5.101227045059204
385,lstm_dropout,12,64,8,0.005,64.0,0.2,0.07324869185686111,17,0.020268844440579414,27,4.9722418785095215
386,lstm_dropout,12,128,8,0.005,64.0,0.2,0.06658346205949783,14,0.022472582757472992,24,5.034758567810059
387,lstm_dropout,12,32,8,0.01,64.0,0.2,0.054180439561605453,33,0.01925104856491089,43,6.437389373779297
388,lstm_dropout,12,64,8,0.01,64.0,0.2,0.07040918618440628,10,0.02536889910697937,20,3.831151247024536
389,lstm_dropout,12,128,8,0.01,64.0,0.2,0.05261022225022316,19,0.023477381095290184,29,5.649781703948975
390,lstm_dropout,12,32,8,0.005,128.0,0.05,0.0540427565574646,49,0.01199115440249443,59,8.240357398986816
391,lstm_dropout,12,64,8,0.005,128.0,0.05,0.06824865192174911,13,0.018594227731227875,23,4.273412227630615
392,lstm_dropout,12,128,8,0.005,128.0,0.05,0.04562115669250488,49,0.010794472880661488,59,9.659101963043213
393,lstm_dropout,12,32,8,0.01,128.0,0.05,0.056103598326444626,26,0.01799403317272663,36,5.557642221450806
394,lstm_dropout,12,64,8,0.01,128.0,0.05,0.050933729857206345,28,0.011982709169387817,38,6.0994062423706055
395,lstm_dropout,12,128,8,0.01,128.0,0.05,0.047805819660425186,24,0.015707725659012794,34,6.443930625915527
396,lstm_dropout,12,32,8,0.005,128.0,0.1,0.04825903847813606,44,0.013523035682737827,54,7.501906871795654
397,lstm_dropout,12,64,8,0.005,128.0,0.1,0.06049727275967598,45,0.012456326745450497,55,8.005449771881104
398,lstm_dropout,12,128,8,0.005,128.0,0.1,0.052980247884988785,48,0.012740768492221832,58,9.784597873687744
399,lstm_dropout,12,32,8,0.01,128.0,0.1,0.07077889144420624,22,0.014967509545385838,32,5.028867959976196
400,lstm_dropout,12,64,8,0.01,128.0,0.1,0.054120227694511414,20,0.016508938744664192,30,5.2011940479278564
401,lstm_dropout,12,128,8,0.01,128.0,0.1,0.038667842745780945,45,0.012607633136212826,55,9.192767858505249
402,lstm_dropout,12,32,8,0.005,128.0,0.2,0.05220218002796173,45,0.015299122780561447,55,7.709747552871704
403,lstm_dropout,12,64,8,0.005,128.0,0.2,0.06321963667869568,19,0.019434040412306786,29,5.042942047119141
404,lstm_dropout,12,128,8,0.005,128.0,0.2,0.05635668337345123,29,0.014368508011102676,39,7.1865479946136475
405,lstm_dropout,12,32,8,0.01,128.0,0.2,0.05090976879000664,26,0.016847537830471992,36,5.632002115249634
406,lstm_dropout,12,64,8,0.01,128.0,0.2,0.05406365916132927,16,0.019678940996527672,26,4.680592060089111
407,lstm_dropout,12,128,8,0.01,128.0,0.2,0.060599010437726974,29,0.016453847289085388,39,7.1634581089019775
408,lstm_dropout,12,32,16,0.005,64.0,0.05,0.08472994714975357,33,0.015100091695785522,43,5.784299612045288
409,lstm_dropout,12,64,16,0.005,64.0,0.05,0.09942997246980667,15,0.019959216937422752,25,4.057010889053345
410,lstm_dropout,12,128,16,0.005,64.0,0.05,0.08094602823257446,18,0.017322270199656487,28,4.699693202972412
411,lstm_dropout,12,32,16,0.01,64.0,0.05,0.09945523738861084,22,0.020303575322031975,32,4.578145503997803
412,lstm_dropout,12,64,16,0.01,64.0,0.05,0.05574510619044304,62,0.012145471759140491,72,8.649631977081299
413,lstm_dropout,12,128,16,0.01,64.0,0.05,0.0453370064496994,17,0.013268484733998775,27,4.594781398773193
414,lstm_dropout,12,32,16,0.005,64.0,0.1,0.08737612515687943,27,0.021149246022105217,37,5.0496532917022705
415,lstm_dropout,12,64,16,0.005,64.0,0.1,0.07742083817720413,33,0.01588485576212406,43,5.792352914810181
416,lstm_dropout,12,128,16,0.005,64.0,0.1,0.05594794079661369,21,0.027298444882035255,31,4.9952967166900635
417,lstm_dropout,12,32,16,0.01,64.0,0.1,0.07737230509519577,46,0.01577758975327015,56,6.927556037902832
418,lstm_dropout,12,64,16,0.01,64.0,0.1,0.05891343951225281,16,0.019459178671240807,26,4.120779275894165
419,lstm_dropout,12,128,16,0.01,64.0,0.1,0.04661833122372627,20,0.015289660543203354,30,4.966068983078003
420,lstm_dropout,12,32,16,0.005,64.0,0.2,0.09977998584508896,21,0.024559689685702324,31,4.482054948806763
421,lstm_dropout,12,64,16,0.005,64.0,0.2,0.08857806771993637,30,0.018840307369828224,40,5.368072509765625
422,lstm_dropout,12,128,16,0.005,64.0,0.2,0.05794321373105049,16,0.028137346729636192,26,4.60610556602478
423,lstm_dropout,12,32,16,0.01,64.0,0.2,0.09813108295202255,16,0.02581959404051304,26,4.000599384307861
424,lstm_dropout,12,64,16,0.01,64.0,0.2,0.052694883197546005,47,0.013505011796951294,57,7.156765460968018
425,lstm_dropout,12,128,16,0.01,64.0,0.2,0.04701538011431694,28,0.015761442482471466,38,6.008854866027832
426,lstm_dropout,12,32,16,0.005,128.0,0.05,0.10879576206207275,18,0.02124827355146408,28,4.28154993057251
427,lstm_dropout,12,64,16,0.005,128.0,0.05,0.1067143902182579,14,0.02162977308034897,24,4.083727836608887
428,lstm_dropout,12,128,16,0.005,128.0,0.05,0.06601744890213013,18,0.016109148040413857,28,4.862629175186157
429,lstm_dropout,12,32,16,0.01,128.0,0.05,0.07312691956758499,17,0.018277673050761223,27,4.116294860839844
430,lstm_dropout,12,64,16,0.01,128.0,0.05,0.052947938442230225,31,0.014147023670375347,41,5.682485580444336
431,lstm_dropout,12,128,16,0.01,128.0,0.05,0.0488751046359539,27,0.013038992881774902,37,5.913430213928223
432,lstm_dropout,12,32,16,0.005,128.0,0.1,0.11980456113815308,13,0.022405026480555534,23,3.7610995769500732
433,lstm_dropout,12,64,16,0.005,128.0,0.1,0.055877964943647385,50,0.012878023087978363,60,7.535344362258911
434,lstm_dropout,12,128,16,0.005,128.0,0.1,0.045293763279914856,93,0.009906304068863392,103,13.306864023208618
435,lstm_dropout,12,32,16,0.01,128.0,0.1,0.06509938836097717,23,0.01573546789586544,33,4.710591554641724
436,lstm_dropout,12,64,16,0.01,128.0,0.1,0.08530198782682419,12,0.019820040091872215,22,3.8131229877471924
437,lstm_dropout,12,128,16,0.01,128.0,0.1,0.0550316758453846,20,0.017040900886058807,30,5.078530788421631
438,lstm_dropout,12,32,16,0.005,128.0,0.2,0.11176357418298721,19,0.022927025333046913,29,4.331117630004883
439,lstm_dropout,12,64,16,0.005,128.0,0.2,0.08482208102941513,16,0.019730105996131897,26,4.180086135864258
440,lstm_dropout,12,128,16,0.005,128.0,0.2,0.05542686954140663,41,0.012695674784481525,51,7.020930528640747
441,lstm_dropout,12,32,16,0.01,128.0,0.2,0.10264038294553757,17,0.026372991502285004,27,4.017046928405762
442,lstm_dropout,12,64,16,0.01,128.0,0.2,0.07193945348262787,14,0.02227039635181427,24,3.9177801609039307
443,lstm_dropout,12,128,16,0.01,128.0,0.2,0.047588031738996506,70,0.01199339795857668,80,10.404460906982422
444,lstm_dropout,12,32,32,0.005,64.0,0.05,0.14556843042373657,22,0.032374851405620575,32,4.2743823528289795
445,lstm_dropout,12,64,32,0.005,64.0,0.05,0.14049969613552094,16,0.03254818543791771,26,3.988621950149536
446,lstm_dropout,12,128,32,0.005,64.0,0.05,0.07661369442939758,21,0.021872298792004585,31,4.634075164794922
447,lstm_dropout,12,32,32,0.01,64.0,0.05,0.31511422991752625,9,0.07980963587760925,19,3.2278716564178467
448,lstm_dropout,12,64,32,0.01,64.0,0.05,0.054592233151197433,68,0.014711338095366955,78,8.444746971130371
449,lstm_dropout,12,128,32,0.01,64.0,0.05,0.041380878537893295,39,0.01294580940157175,49,6.3141419887542725
450,lstm_dropout,12,32,32,0.005,64.0,0.1,0.2466220259666443,39,0.04323498532176018,49,5.839227914810181
451,lstm_dropout,12,64,32,0.005,64.0,0.1,0.08733823150396347,30,0.020797355100512505,40,5.225415468215942
452,lstm_dropout,12,128,32,0.005,64.0,0.1,0.08041572570800781,22,0.022091368213295937,32,4.691487073898315
453,lstm_dropout,12,32,32,0.01,64.0,0.1,0.3148004710674286,8,0.08603715151548386,18,3.1003124713897705
454,lstm_dropout,12,64,32,0.01,64.0,0.1,0.08025595545768738,31,0.018099425360560417,41,5.092581748962402
455,lstm_dropout,12,128,32,0.01,64.0,0.1,0.05339387431740761,17,0.01648922823369503,27,4.334003210067749
456,lstm_dropout,12,32,32,0.005,64.0,0.2,0.2438463419675827,39,0.043232981115579605,49,5.843303680419922
457,lstm_dropout,12,64,32,0.005,64.0,0.2,0.0758913978934288,36,0.019612401723861694,46,5.713244676589966
458,lstm_dropout,12,128,32,0.005,64.0,0.2,0.07571642845869064,25,0.017847470939159393,35,5.121740102767944
459,lstm_dropout,12,32,32,0.01,64.0,0.2,0.3186885416507721,9,0.08874953538179398,19,3.1789581775665283
460,lstm_dropout,12,64,32,0.01,64.0,0.2,0.08356846123933792,22,0.021990329027175903,32,4.358484745025635
461,lstm_dropout,12,128,32,0.01,64.0,0.2,0.04254057630896568,32,0.014310094527900219,42,5.546011924743652
462,lstm_dropout,12,32,32,0.005,128.0,0.05,0.2749231159687042,15,0.029599504545331,25,3.746842622756958
463,lstm_dropout,12,64,32,0.005,128.0,0.05,0.09649374336004257,30,0.01991199143230915,40,5.025764226913452
464,lstm_dropout,12,128,32,0.005,128.0,0.05,0.08347541093826294,18,0.019307630136609077,28,4.410952091217041
465,lstm_dropout,12,32,32,0.01,128.0,0.05,0.1432044357061386,22,0.02239684946835041,32,4.219571352005005
466,lstm_dropout,12,64,32,0.01,128.0,0.05,0.0619366355240345,73,0.015618734061717987,83,8.630342721939087
467,lstm_dropout,12,128,32,0.01,128.0,0.05,0.0913170576095581,20,0.019582338631153107,30,4.499052286148071
468,lstm_dropout,12,32,32,0.005,128.0,0.1,0.19980187714099884,20,0.02473336271941662,30,4.175828456878662
469,lstm_dropout,12,64,32,0.005,128.0,0.1,0.11417541652917862,30,0.02102174423635006,40,5.003890037536621
470,lstm_dropout,12,128,32,0.005,128.0,0.1,0.07665038853883743,19,0.0218560378998518,29,4.471020221710205
471,lstm_dropout,12,32,32,0.01,128.0,0.1,0.1034172773361206,24,0.02336311899125576,34,4.387336492538452
472,lstm_dropout,12,64,32,0.01,128.0,0.1,0.07182333618402481,27,0.017960073426365852,37,4.969099044799805
473,lstm_dropout,12,128,32,0.01,128.0,0.1,0.12687884271144867,26,0.016701968386769295,36,4.974541425704956
474,lstm_dropout,12,32,32,0.005,128.0,0.2,0.1815289705991745,18,0.031046366319060326,28,3.9522054195404053
475,lstm_dropout,12,64,32,0.005,128.0,0.2,0.08563876897096634,31,0.01887974701821804,41,5.262237310409546
476,lstm_dropout,12,128,32,0.005,128.0,0.2,0.08635836094617844,23,0.019083162769675255,33,4.794791221618652
477,lstm_dropout,12,32,32,0.01,128.0,0.2,0.31254592537879944,7,0.08283782005310059,17,3.0464701652526855
478,lstm_dropout,12,64,32,0.01,128.0,0.2,0.08590326458215714,31,0.018807249143719673,41,5.240538597106934
479,lstm_dropout,12,128,32,0.01,128.0,0.2,0.1176362931728363,16,0.022241869941353798,26,4.242544651031494
480,baseline_lstm,24,32,4,0.005,,,0.0429740808904171,30,0.010538067668676376,40,6.521483421325684
481,baseline_lstm,24,64,4,0.005,,,0.043307479470968246,22,0.012802819721400738,32,5.441244125366211
482,baseline_lstm,24,128,4,0.005,,,0.04737897217273712,20,0.013141273520886898,30,5.68980598449707
483,baseline_lstm,24,32,4,0.01,,,0.048696085810661316,16,0.011813926510512829,26,4.412983417510986
484,baseline_lstm,24,64,4,0.01,,,0.04824716970324516,24,0.011937127448618412,34,5.809947490692139
485,baseline_lstm,24,128,4,0.01,,,0.026901038363575935,42,0.004311588127166033,52,9.590224027633667
486,baseline_lstm,24,32,8,0.005,,,0.06061774864792824,37,0.009722377173602581,47,5.895390033721924
487,baseline_lstm,24,64,8,0.005,,,0.044063519686460495,24,0.011734692379832268,34,4.64169716835022
488,baseline_lstm,24,128,8,0.005,,,0.06047700718045235,8,0.015367856249213219,18,3.1152231693267822
489,baseline_lstm,24,32,8,0.01,,,0.051962897181510925,16,0.012424137443304062,26,3.716492176055908
490,baseline_lstm,24,64,8,0.01,,,0.04222004860639572,14,0.010985624976456165,24,3.5385732650756836
491,baseline_lstm,24,128,8,0.01,,,0.04128245636820793,23,0.01141459122300148,33,4.872682332992554
492,baseline_lstm,24,32,16,0.005,,,0.0759173184633255,40,0.01003310177475214,50,5.52545428276062
493,baseline_lstm,24,64,16,0.005,,,0.0690760388970375,52,0.010804040357470512,62,6.926672458648682
494,baseline_lstm,24,128,16,0.005,,,0.047710396349430084,19,0.011835960671305656,29,3.8931262493133545
495,baseline_lstm,24,32,16,0.01,,,0.05201448127627373,30,0.008981283754110336,40,4.568685531616211
496,baseline_lstm,24,64,16,0.01,,,0.053759001195430756,25,0.009879091754555702,35,4.21679162979126
497,baseline_lstm,24,128,16,0.01,,,0.08066296577453613,31,0.010709431022405624,41,5.151148796081543
498,baseline_lstm,24,32,32,0.005,,,0.2469680905342102,25,0.03789283335208893,35,3.872319221496582
499,baseline_lstm,24,64,32,0.005,,,0.12973429262638092,25,0.02514265850186348,35,3.968848466873169
500,baseline_lstm,24,128,32,0.005,,,0.04533187299966812,96,0.009843427687883377,106,10.79719090461731
501,baseline_lstm,24,32,32,0.01,,,0.06771096587181091,58,0.010346315801143646,68,6.761681318283081
502,baseline_lstm,24,64,32,0.01,,,0.05943480506539345,59,0.01020065974444151,69,6.878881454467773
503,baseline_lstm,24,128,32,0.01,,,0.12943197786808014,30,0.016412213444709778,40,4.484933853149414
504,stacked_lstm,24,32,4,0.005,,,0.056655798107385635,27,0.007794414646923542,37,7.403530120849609
505,stacked_lstm,24,64,4,0.005,,,0.07940187305212021,20,0.008634231053292751,30,6.735884428024292
506,stacked_lstm,24,128,4,0.005,,,0.05176861584186554,26,0.008057430386543274,36,9.670893669128418
507,stacked_lstm,24,32,4,0.01,,,0.041410528123378754,75,0.003639969974756241,85,16.055181980133057
508,stacked_lstm,24,64,4,0.01,,,0.09049804508686066,12,0.010759002529084682,22,5.189467191696167
509,stacked_lstm,24,128,4,0.01,,,0.044748809188604355,38,0.0012977474834769964,48,12.232775926589966
510,stacked_lstm,24,32,8,0.005,,,0.06359513103961945,34,0.009158654138445854,44,6.849611282348633
511,stacked_lstm,24,64,8,0.005,,,0.07724376022815704,25,0.00863344594836235,35,6.020935297012329
512,stacked_lstm,24,128,8,0.005,,,0.05906928703188896,17,0.009597663767635822,27,5.513196706771851
513,stacked_lstm,24,32,8,0.01,,,0.06819641590118408,24,0.00807433482259512,34,5.417201995849609
514,stacked_lstm,24,64,8,0.01,,,0.08268595486879349,23,0.008631406351923943,33,5.702457904815674
515,stacked_lstm,24,128,8,0.01,,,0.04914640262722969,22,0.00611978629603982,32,6.478313684463501
516,stacked_lstm,24,32,16,0.005,,,0.17354755103588104,21,0.03855843469500542,31,4.382486343383789
517,stacked_lstm,24,64,16,0.005,,,0.06631286442279816,34,0.008694587275385857,44,6.035229921340942
518,stacked_lstm,24,128,16,0.005,,,0.057750239968299866,30,0.008252996020019054,40,6.3466527462005615
519,stacked_lstm,24,32,16,0.01,,,0.07321808487176895,26,0.009106259793043137,36,4.980726480484009
520,stacked_lstm,24,64,16,0.01,,,0.054382000118494034,22,0.008607952855527401,32,4.849992036819458
521,stacked_lstm,24,128,16,0.01,,,0.07590696215629578,35,0.0077422303147614,45,7.094803333282471
522,stacked_lstm,24,32,32,0.005,,,0.340088814496994,3,0.10464204847812653,13,2.6469898223876953
523,stacked_lstm,24,64,32,0.005,,,0.1502227932214737,17,0.029282450675964355,27,3.8749983310699463
524,stacked_lstm,24,128,32,0.005,,,0.06574725359678268,62,0.008111223578453064,72,9.427985191345215
525,stacked_lstm,24,32,32,0.01,,,0.10169727355241776,77,0.010738491080701351,87,9.438727617263794
526,stacked_lstm,24,64,32,0.01,,,0.12452001869678497,19,0.024407004937529564,29,4.098065137863159
527,stacked_lstm,24,128,32,0.01,,,0.2557944059371948,13,0.08269323408603668,23,3.969398021697998
528,lstm_dense,24,32,4,0.005,64.0,,0.06599878519773483,14,0.014640521258115768,24,5.542961359024048
529,lstm_dense,24,64,4,0.005,64.0,,0.04688316211104393,39,0.01047313679009676,49,10.850018978118896
530,lstm_dense,24,128,4,0.005,64.0,,0.04266642779111862,39,0.007566490210592747,49,13.597344160079956
531,lstm_dense,24,32,4,0.01,64.0,,0.05155160278081894,30,0.012048298493027687,40,8.425027132034302
532,lstm_dense,24,64,4,0.01,64.0,,0.05671466514468193,24,0.006076822988688946,34,7.743018388748169
533,lstm_dense,24,128,4,0.01,64.0,,0.041417766362428665,44,0.0036079210694879293,54,14.349065780639648
534,lstm_dense,24,32,4,0.005,128.0,,0.0476357601583004,30,0.010462751612067223,40,8.351752042770386
535,lstm_dense,24,64,4,0.005,128.0,,0.06272275000810623,25,0.011744820512831211,35,7.868325471878052
536,lstm_dense,24,128,4,0.005,128.0,,0.07379775494337082,11,0.01676422916352749,21,6.28816032409668
537,lstm_dense,24,32,4,0.01,128.0,,0.0712035596370697,28,0.013483086600899696,38,7.911273002624512
538,lstm_dense,24,64,4,0.01,128.0,,0.06661942601203918,22,0.009840256534516811,32,7.3171608448028564
539,lstm_dense,24,128,4,0.01,128.0,,0.05624207481741905,26,0.0075492714531719685,36,10.13323163986206
540,lstm_dense,24,32,8,0.005,64.0,,0.05008561909198761,43,0.009074000641703606,53,8.258905410766602
541,lstm_dense,24,64,8,0.005,64.0,,0.05914405733346939,52,0.008813107386231422,62,10.082130193710327
542,lstm_dense,24,128,8,0.005,64.0,,0.04776507243514061,20,0.01141916774213314,30,6.351606369018555
543,lstm_dense,24,32,8,0.01,64.0,,0.06465239077806473,34,0.010032796300947666,44,6.9036781787872314
544,lstm_dense,24,64,8,0.01,64.0,,0.059119757264852524,33,0.008743411861360073,43,7.362548828125
545,lstm_dense,24,128,8,0.01,64.0,,0.05022013559937477,16,0.02651691436767578,26,5.771975517272949
546,lstm_dense,24,32,8,0.005,128.0,,0.06056828424334526,43,0.00993730966001749,53,8.256786108016968
547,lstm_dense,24,64,8,0.005,128.0,,0.05156884342432022,37,0.009715277701616287,47,8.009584665298462
548,lstm_dense,24,128,8,0.005,128.0,,0.0380915142595768,26,0.00864379107952118,36,7.209806442260742
549,lstm_dense,24,32,8,0.01,128.0,,0.05884837731719017,21,0.009917348623275757,31,5.198030710220337
550,lstm_dense,24,64,8,0.01,128.0,,0.050726424902677536,18,0.009581848978996277,28,5.294043064117432
551,lstm_dense,24,128,8,0.01,128.0,,0.047891389578580856,12,0.03878612443804741,22,5.110153675079346
552,lstm_dense,24,32,16,0.005,64.0,,0.35632431507110596,1,0.09657878428697586,11,2.6511573791503906
553,lstm_dense,24,64,16,0.005,64.0,,0.06146412715315819,36,0.009401303716003895,46,6.797921419143677
554,lstm_dense,24,128,16,0.005,64.0,,0.039603766053915024,26,0.01138235628604889,36,6.203119277954102
555,lstm_dense,24,32,16,0.01,64.0,,0.3458090126514435,3,0.091730996966362,13,2.9649131298065186
556,lstm_dense,24,64,16,0.01,64.0,,0.051253676414489746,27,0.010661291889846325,37,5.530364274978638
557,lstm_dense,24,128,16,0.01,64.0,,0.04717729240655899,18,0.011288261041045189,28,5.226496696472168
558,lstm_dense,24,32,16,0.005,128.0,,0.3441658318042755,1,0.09599052369594574,11,2.646738052368164
559,lstm_dense,24,64,16,0.005,128.0,,0.04584546387195587,36,0.009559699334204197,46,6.7758095264434814
560,lstm_dense,24,128,16,0.005,128.0,,0.036510057747364044,26,0.01050607580691576,36,6.206791162490845
561,lstm_dense,24,32,16,0.01,128.0,,0.3239772915840149,3,0.1025380790233612,13,2.902529001235962
562,lstm_dense,24,64,16,0.01,128.0,,0.05282400920987129,35,0.009058328345417976,45,6.503079891204834
563,lstm_dense,24,128,16,0.01,128.0,,0.04613591358065605,26,0.008978553116321564,36,6.141563177108765
564,lstm_dense,24,32,32,0.005,64.0,,0.3417131006717682,10,0.09902102500200272,20,3.403017282485962
565,lstm_dense,24,64,32,0.005,64.0,,0.05218442901968956,74,0.008481455966830254,84,9.533440828323364
566,lstm_dense,24,128,32,0.005,64.0,,0.05681455135345459,79,0.010360701009631157,89,11.333356142044067
567,lstm_dense,24,32,32,0.01,64.0,,0.16965234279632568,14,0.03802856057882309,24,3.80835223197937
568,lstm_dense,24,64,32,0.01,64.0,,0.11611327528953552,26,0.015354256145656109,36,4.91874623298645
569,lstm_dense,24,128,32,0.01,64.0,,0.05441361293196678,48,0.009784124791622162,58,7.986889839172363
570,lstm_dense,24,32,32,0.005,128.0,,0.3428933322429657,9,0.08972570300102234,19,3.301370143890381
571,lstm_dense,24,64,32,0.005,128.0,,0.08282528072595596,49,0.013472099788486958,59,7.5485475063323975
572,lstm_dense,24,128,32,0.005,128.0,,0.07860027998685837,32,0.012827589176595211,42,6.393012285232544
573,lstm_dense,24,32,32,0.01,128.0,,0.14679904282093048,18,0.02938312478363514,28,4.104050636291504
574,lstm_dense,24,64,32,0.01,128.0,,0.16439905762672424,26,0.023726031184196472,36,5.02333927154541
575,lstm_dense,24,128,32,0.01,128.0,,0.13435310125350952,17,0.024276860058307648,27,4.499653100967407
576,lstm_dropout,24,32,4,0.005,64.0,0.05,0.04731980338692665,30,0.01260687317699194,40,8.203588485717773
577,lstm_dropout,24,64,4,0.005,64.0,0.05,0.06485120952129364,21,0.017827777191996574,31,7.289735317230225
578,lstm_dropout,24,128,4,0.005,64.0,0.05,0.046425022184848785,30,0.011778751388192177,40,10.931835651397705
579,lstm_dropout,24,32,4,0.01,64.0,0.05,0.05308425799012184,21,0.015671437606215477,31,6.709571361541748
580,lstm_dropout,24,64,4,0.01,64.0,0.05,0.06121915578842163,21,0.014390651136636734,31,7.2625110149383545
581,lstm_dropout,24,128,4,0.01,64.0,0.05,0.05968464910984039,25,0.009324571117758751,35,9.693508863449097
582,lstm_dropout,24,32,4,0.005,64.0,0.1,0.057939305901527405,21,0.01759113185107708,31,6.685824155807495
583,lstm_dropout,24,64,4,0.005,64.0,0.1,0.06557749956846237,21,0.01308575738221407,31,7.063780784606934
584,lstm_dropout,24,128,4,0.005,64.0,0.1,0.06046043336391449,24,0.009016984142363071,34,9.381640195846558
585,lstm_dropout,24,32,4,0.01,64.0,0.1,0.06738352030515671,32,0.012935832142829895,42,8.470849752426147
586,lstm_dropout,24,64,4,0.01,64.0,0.1,0.05826609209179878,35,0.011646747589111328,45,9.78260087966919
587,lstm_dropout,24,128,4,0.01,64.0,0.1,0.07760028541088104,15,0.025434840470552444,25,7.430646181106567
588,lstm_dropout,24,32,4,0.005,64.0,0.2,0.05807435140013695,18,0.016015678644180298,28,6.350393772125244
589,lstm_dropout,24,64,4,0.005,64.0,0.2,0.06309177726507187,33,0.01251431368291378,43,9.514089345932007
590,lstm_dropout,24,128,4,0.005,64.0,0.2,0.0699169710278511,23,0.017934590578079224,33,9.161011934280396
591,lstm_dropout,24,32,4,0.01,64.0,0.2,0.06701835989952087,19,0.021424442529678345,29,6.354484558105469
592,lstm_dropout,24,64,4,0.01,64.0,0.2,0.06302929669618607,16,0.0211125947535038,26,6.335296154022217
593,lstm_dropout,24,128,4,0.01,64.0,0.2,0.07357602566480637,17,0.020419014617800713,27,7.703451871871948
594,lstm_dropout,24,32,4,0.005,128.0,0.05,0.058168526738882065,21,0.01407221332192421,31,6.878578424453735
595,lstm_dropout,24,64,4,0.005,128.0,0.05,0.04769866541028023,33,0.013245358131825924,43,9.558107137680054
596,lstm_dropout,24,128,4,0.005,128.0,0.05,0.0707361027598381,15,0.01614360697567463,25,7.32507061958313
597,lstm_dropout,24,32,4,0.01,128.0,0.05,0.07788421958684921,15,0.0160785261541605,25,5.757470369338989
598,lstm_dropout,24,64,4,0.01,128.0,0.05,0.04938336834311485,24,0.0120574114844203,34,7.645434856414795
599,lstm_dropout,24,128,4,0.01,128.0,0.05,0.09377903491258621,7,0.019704122096300125,17,5.536314249038696
600,lstm_dropout,24,32,4,0.005,128.0,0.1,0.04917389526963234,23,0.010841374285519123,33,7.1296069622039795
601,lstm_dropout,24,64,4,0.005,128.0,0.1,0.05794830247759819,22,0.014642445370554924,32,7.521728754043579
602,lstm_dropout,24,128,4,0.005,128.0,0.1,0.056442536413669586,21,0.01600097119808197,31,8.931229829788208
603,lstm_dropout,24,32,4,0.01,128.0,0.1,0.06304514408111572,25,0.014291975647211075,35,7.415330648422241
604,lstm_dropout,24,64,4,0.01,128.0,0.1,0.059311505407094955,16,0.021645842120051384,26,6.251002073287964
605,lstm_dropout,24,128,4,0.01,128.0,0.1,0.0841078832745552,22,0.012068617157638073,32,9.080199718475342
606,lstm_dropout,24,32,4,0.005,128.0,0.2,0.04611896350979805,25,0.015463740564882755,35,7.511054039001465
607,lstm_dropout,24,64,4,0.005,128.0,0.2,0.07287811487913132,20,0.022553669288754463,30,7.165802955627441
608,lstm_dropout,24,128,4,0.005,128.0,0.2,0.05505866929888725,20,0.02141823247075081,30,8.7318754196167
609,lstm_dropout,24,32,4,0.01,128.0,0.2,0.058545198291540146,21,0.01866825483739376,31,6.82093358039856
610,lstm_dropout,24,64,4,0.01,128.0,0.2,0.07610258460044861,14,0.020163286477327347,24,6.0552659034729
611,lstm_dropout,24,128,4,0.01,128.0,0.2,0.06014922633767128,21,0.01633084937930107,31,8.658932209014893
612,lstm_dropout,24,32,8,0.005,64.0,0.05,0.06153830140829086,52,0.011398243717849255,62,9.060798406600952
613,lstm_dropout,24,64,8,0.005,64.0,0.05,0.06053679808974266,19,0.013829180039465427,29,5.3164918422698975
614,lstm_dropout,24,128,8,0.005,64.0,0.05,0.03531429544091225,30,0.010481806471943855,40,7.951916456222534
615,lstm_dropout,24,32,8,0.01,64.0,0.05,0.052981507033109665,23,0.01086429599672556,33,5.7044677734375
616,lstm_dropout,24,64,8,0.01,64.0,0.05,0.06733480095863342,23,0.010657589882612228,33,5.832643747329712
617,lstm_dropout,24,128,8,0.01,64.0,0.05,0.05571359023451805,12,0.0313890315592289,22,5.134525299072266
618,lstm_dropout,24,32,8,0.005,64.0,0.1,0.04827016219496727,33,0.01320145558565855,43,6.748708009719849
